"Localidade";"Variável";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025"
"Aragarças";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Aragarças";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragarças";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragarças";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragarças";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragarças";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragarças";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragarças";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragoiânia";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Aragoiânia";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragoiânia";"Produção de Areia (m³)";"";"";"";"";"";"-";"1.242";"2.677";"604";"3.897";"2.800";"410";"";"";"";"";"";"";"";"";""
"Aragoiânia";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragoiânia";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragoiânia";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragoiânia";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aragoiânia";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Araguapaz";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Araguapaz";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Araguapaz";"Produção de Areia (m³)";"";"2.633";"270";" 5.448 ";"13.670";"-";"965";"";"3.953";"5.987";"13.325";"10.627";"";"";"";"";"";"";"";"";""
"Araguapaz";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Araguapaz";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"3.888";"3.888";"4.363";"";"";"";"";"";"";"";"";"";""
"Araguapaz";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Araguapaz";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Araguapaz";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Arenópolis";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Arenópolis";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Arenópolis";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"934";"934";"";"";"";"";"";"";"";"";"";"";""
"Arenópolis";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Arenópolis";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Arenópolis";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Arenópolis";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Arenópolis";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aruanã";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Aruanã";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aruanã";"Produção de Areia (m³)";"";"-";"-";" 1.077 ";"2.844";"-";"";"";"";"";"";"13.000";"";"";"";"";"";"";"";"";""
"Aruanã";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aruanã";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"9.000";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aruanã";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aruanã";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aruanã";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aurilândia";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Aurilândia";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aurilândia";"Produção de Areia (m³)";"";"-";"1.050";"-";"2.333";"7.857";"550";"";"5.424";"5.424";"1.629";"1.358";"";"";"";"";"";"";"";"";""
"Aurilândia";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aurilândia";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aurilândia";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aurilândia";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Aurilândia";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Avelinópolis";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Avelinópolis";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Avelinópolis";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Avelinópolis";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Avelinópolis";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Avelinópolis";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Avelinópolis";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Avelinópolis";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Baliza";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Baliza";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Baliza";"Produção de Areia (m³)";"";"2.191";"1.920";" 1.027 ";" - ";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Baliza";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Baliza";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Baliza";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Baliza";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Baliza";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Barro Alto";"Produção de Alumínio (t)";"";"";"";"";"";"";"10.365";"46.500";"13.114";"303.420";"371.789";"42.948";"";"";"";"";"";"";"";"";""
"Barro Alto";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Barro Alto";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"1.249";"12.410";"28.545";"";"";"";"";"";"";"";"";"";"";""
"Barro Alto";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Barro Alto";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Barro Alto";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Barro Alto";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Barro Alto";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bela Vista de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Bela Vista de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bela Vista de Goiás";"Produção de Areia (m³)";"";"1.155";"790";" 440 ";"3.231";"60.900";"";"69.651";"4.900";"197.962";"5.645";"110.837";"";"";"";"";"";"";"";"";""
"Bela Vista de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bela Vista de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bela Vista de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bela Vista de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bela Vista de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jardim de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Bom Jardim de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jardim de Goiás";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"1.040";"2.410";"";"";"";"";"";"";"";"";""
"Bom Jardim de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jardim de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"2.000";"";"";"";"";"";"";"";"";""
"Bom Jardim de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jardim de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jardim de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jesus de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Bom Jesus de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jesus de Goiás";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jesus de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jesus de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jesus de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jesus de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bom Jesus de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonfinópolis";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Bonfinópolis";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonfinópolis";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonfinópolis";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonfinópolis";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"3.600";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonfinópolis";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonfinópolis";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonfinópolis";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonópolis";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Bonópolis";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonópolis";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonópolis";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonópolis";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonópolis";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonópolis";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Bonópolis";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazabrantes";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Brazabrantes";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazabrantes";"Produção de Areia (m³)";"";"6.290";"-";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazabrantes";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazabrantes";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"1.800";"7.210";"6.390";"480";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazabrantes";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazabrantes";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Brazabrantes";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Britânia";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Britânia";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Britânia";"Produção de Areia (m³)";"";"";"";"";"";"285";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Britânia";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Britânia";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Britânia";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Britânia";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Britânia";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti Alegre";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Buriti Alegre";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti Alegre";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"1.900";"2.250";"1.320";"902";"15.599";"";"";"";"";"";"";"";"";""
"Buriti Alegre";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti Alegre";"Produção de Argila para Cerâmica Vermelha (t)";"";"-";"-";" 4.500 ";"4.500";"9.400";"8.105";"750";"2.250";"900";"2.985";"2.145";"";"";"";"";"";"";"";"";""
"Buriti Alegre";"Produção de Argila para Cerâmica (t)";"";"3.000";"4.800";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti Alegre";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti Alegre";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Buriti de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti de Goiás";"Produção de Areia (m³)";"";"";"";"";"";"-";"3.266";"9.724";"8.604";"8.604";"14.752";"6.054";"";"";"";"";"";"";"";"";""
"Buriti de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buriti de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buritinópolis";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Buritinópolis";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buritinópolis";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buritinópolis";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buritinópolis";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buritinópolis";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buritinópolis";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Buritinópolis";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cabeceiras";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Cabeceiras";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cabeceiras";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"106.977";"";"";"";"";"";"";"";"";"";""
"Cabeceiras";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cabeceiras";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"6.688";"";"";"";"";"";"";"";"";""
"Cabeceiras";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cabeceiras";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cabeceiras";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cachoeira Alta";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Cachoeira Alta";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
